"";"volumeInfo.title";"volumeInfo.publisher";"volumeInfo.publishedDate";"volumeInfo.description";"volumeInfo.pageCount";"volumeInfo.printType";"volumeInfo.categories";"volumeInfo.maturityRating";"volumeInfo.allowAnonLogging";"volumeInfo.contentVersion";"volumeInfo.language";"volumeInfo.previewLink";"volumeInfo.infoLink";"volumeInfo.canonicalVolumeLink";"volumeInfo.subtitle";"volumeInfo.authors";"volumeInfo.averageRating";"volumeInfo.ratingsCount";"volumeInfo.readingModes.text";"volumeInfo.readingModes.image";"volumeInfo.imageLinks.smallThumbnail";"volumeInfo.imageLinks.thumbnail";"volumeInfo.panelizationSummary.containsEpubBubbles";"volumeInfo.panelizationSummary.containsImageBubbles"
"434";"Guide pratique de culture biologique";NA;"1972";NA;287;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=cXBeGwAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=434&source=gbs_api";"http://books.google.fr/books?id=cXBeGwAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Guide_pratique_de_culture_biologique.html?hl=&id=cXBeGwAACAAJ";"méthode Lemaire-Boucher";"Antoine de Saint Henis";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"435";"Plantes utiles des pays chauds";NA;"1929";NA;161;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=uS8rswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=435&source=gbs_api";"http://books.google.fr/books?id=uS8rswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Plantes_utiles_des_pays_chauds.html?hl=&id=uS8rswEACAAJ";NA;"Emile Prudhomme";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"436";"Information on Agriculture";NA;NA;NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=QxvjtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=436&source=gbs_api";"http://books.google.fr/books?id=QxvjtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Information_on_Agriculture.html?hl=&id=QxvjtAEACAAJ";NA;"Commission of the European Communities. Directorate-General for Agriculture";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"437";"Informe sobre la ejecución";NA;"1943*";NA;89;"BOOK";"Aesthetics";"NOT_MATURE";FALSE;"preview-1.0.0";"es";"http://books.google.fr/books?id=2aVovgAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=437&source=gbs_api";"http://books.google.fr/books?id=2aVovgAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Informe_sobre_la_ejecuci%C3%B3n.html?hl=&id=2aVovgAACAAJ";"";"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"438";"Paysans par eux-mêmes";NA;"1980";NA;314;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=jtzcswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=438&source=gbs_api";"http://books.google.fr/books?id=jtzcswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Paysans_par_eux_m%C3%AAmes.html?hl=&id=jtzcswEACAAJ";NA;"Émile Guillaumin";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"439";"Communist Policy for Britain";NA;"1945";NA;NA;"BOOK";"";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=CUj4swEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=439&source=gbs_api";"http://books.google.fr/books?id=CUj4swEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Communist_Policy_for_Britain.html?hl=&id=CUj4swEACAAJ";NA;"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"440";"Vanuatu: agronomic potential and land use map: explanatory notes";NA;"1982";NA;98;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=tm7YnQEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=440&source=gbs_api";"http://books.google.fr/books?id=tm7YnQEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Vanuatu_agronomic_potential_and_land_use.html?hl=&id=tm7YnQEACAAJ";"";"Paul Quantin";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"441";"Station laitière Suisse a Lausanne (Mont-Riond).";NA;"187?";NA;1;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=8ZZftAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=441&source=gbs_api";"http://books.google.fr/books?id=8ZZftAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Station_laiti%C3%A8re_Suisse_a_Lausanne_Mont.html?hl=&id=8ZZftAEACAAJ";NA;"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"442";"Subsidiary Agreement Agriculture Development";NA;"1980";NA;290;"BOOK";"Agricultural industries";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=WiLftAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=442&source=gbs_api";"http://books.google.fr/books?id=WiLftAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Subsidiary_Agreement_Agriculture_Develop.html?hl=&id=WiLftAEACAAJ";"Interim Economic Evaluation";"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"443";"Annual Report - Prairie Farm Rehabilitation Administration";NA;"19??";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=NnCQoAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=443&source=gbs_api";"http://books.google.fr/books?id=NnCQoAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Annual_Report_Prairie_Farm_Rehabilitatio.html?hl=&id=NnCQoAEACAAJ";NA;"Canada. Prairie Farm Rehabilitation Administration";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"444";"L'agriculture pendant la guerre";NA;"1927";NA;331;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=NK_SswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=444&source=gbs_api";"http://books.google.fr/books?id=NK_SswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/L_agriculture_pendant_la_guerre.html?hl=&id=NK_SswEACAAJ";NA;"Michel Augé-Laribé";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"445";"Dictionnaire-annuaire de l'agriculture";NA;"1973";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=VtLwswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=445&source=gbs_api";"http://books.google.fr/books?id=VtLwswEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Dictionnaire_annuaire_de_l_agriculture.html?hl=&id=VtLwswEACAAJ";NA;"";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"446";"Agriculture: Ontario";NA;"1987";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=vnbMtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=446&source=gbs_api";"http://books.google.fr/books?id=vnbMtAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Agriculture_Ontario.html?hl=&id=vnbMtAEACAAJ";NA;"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"447";"Handbook of Agricultural Statistics";NA;"1974";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=_owctAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=447&source=gbs_api";"http://books.google.fr/books?id=_owctAEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Handbook_of_Agricultural_Statistics.html?hl=&id=_owctAEACAAJ";NA;"Statistics Canada";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"448";"Rapports principaux";NA;"1934";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=1mFTMQAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=448&source=gbs_api";"http://books.google.fr/books?id=1mFTMQAACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Rapports_principaux.html?hl=&id=1mFTMQAACAAJ";NA;"";NA;NA;FALSE;FALSE;NA;NA;FALSE;FALSE
"449";"Armonizzazione di parametri delle coltura en serra";NA;"1982";NA;74;"BOOK";"Gardening";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=1FMfAQAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=449&source=gbs_api";"http://books.google.fr/books?id=1FMfAQAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Armonizzazione_di_parametri_delle_coltur.html?hl=&id=1FMfAQAAMAAJ";NA;"ISHS Working Group on Greenhouse Climate,International Society for Horticultural Science. Working Group on Greenhouse Climate,Commission of the European Communities. Working Group on Energy-Saving and Greenhouse Technology";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=1FMfAQAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=1FMfAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"450";"Guide pour la préparation de conférences internationales et de tables rondes sur l'agriculture et l'alimentation";"Food & Agriculture Org.";"1992";NA;128;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.0.1.0.preview.1";"fr";"http://books.google.fr/books?id=WjZmOOxOT7gC&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=450&source=gbs_api";"http://books.google.fr/books?id=WjZmOOxOT7gC&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Guide_pour_la_pr%C3%A9paration_de_conf%C3%A9renc.html?hl=&id=WjZmOOxOT7gC";NA;"Pierre Ribard";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=WjZmOOxOT7gC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=WjZmOOxOT7gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"451";"Planification décentralisée et modes de développement";"Les Editions de la MSH";"1985-01-01";NA;205;"BOOK";"Agricultural administration";"NOT_MATURE";FALSE;"0.0.1.0.preview.1";"fr";"http://books.google.fr/books?id=KPY3aphBKnoC&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=451&source=gbs_api";"http://books.google.fr/books?id=KPY3aphBKnoC&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Planification_d%C3%A9centralis%C3%A9e_et_modes_d.html?hl=&id=KPY3aphBKnoC";"l'expérience du Bureau méridional de planification agricole en Provence";"Olivier Godard,Jean Paul Ceron";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=KPY3aphBKnoC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=KPY3aphBKnoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"452";"Maison rustique du XIXe siècle ...: Agriculture proprement dite";NA;"1844";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"1.2.1.0.full.1";"fr";"http://books.google.fr/books?id=kThKAAAAYAAJ&pg=PP1&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=452&source=gbs_api";"https://play.google.com/store/books/details?id=kThKAAAAYAAJ&source=gbs_api";"https://market.android.com/details?id=book-kThKAAAAYAAJ";NA;"";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=kThKAAAAYAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=kThKAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"453";"L'appel de la terre (1915-1918) par François Leterrien [pseud.]";NA;"1919";NA;399;"BOOK";"History";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=OHQvAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=453&source=gbs_api";"http://books.google.fr/books?id=OHQvAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/L_appel_de_la_terre_1915_1918_par_Fran%C3%A7.html?hl=&id=OHQvAAAAYAAJ";NA;"J.H. Ricard";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=OHQvAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=OHQvAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"454";"La paysannerie et le pouvoir soviétique, 1928-1930";NA;"1966";NA;480;"BOOK";"History";"NOT_MATURE";FALSE;"1.1.0.0.preview.0";"fr";"http://books.google.fr/books?id=Q-E9AAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=454&source=gbs_api";"http://books.google.fr/books?id=Q-E9AAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/La_paysannerie_et_le_pouvoir_sovi%C3%A9tique.html?hl=&id=Q-E9AAAAYAAJ";NA;"Moshé Lewin";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=Q-E9AAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=Q-E9AAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"455";"Vocabulaire agricole et horticole à l'usage des élèves des collèges et des écoles primaires ...";NA;"1883";NA;466;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.1.1.0.preview.0";"fr";"http://books.google.fr/books?id=lqs1AAAAMAAJ&pg=PP1&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=455&source=gbs_api";"http://books.google.fr/books?id=lqs1AAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Vocabulaire_agricole_et_horticole_%C3%A0_l_u.html?hl=&id=lqs1AAAAMAAJ";NA;"Antoine Richard (called Richard du Cantal)";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=lqs1AAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=lqs1AAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";FALSE;FALSE
"456";"De la Guyane Française";NA;"1822";NA;230;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.3.2.0.preview.0";"fr";"http://books.google.fr/books?id=30TuJNaGuIsC&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=456&source=gbs_api";"http://books.google.fr/books?id=30TuJNaGuIsC&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/De_la_Guyane_Fran%C3%A7aise.html?hl=&id=30TuJNaGuIsC";"de sonétat physique, de son agriculture, de son régime intérieur, et du projet de la peupler avec des laboureurs européens; ou, Examen d'un écrit de M. le marquis de Barbé-Marbois, sur le même sujet. Suivi de considérations sur le commerce colonial de la France et sur l'adminstration spéciale de ses colonies";"Pierre Marie Sébastien Catineau-Laroche";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=30TuJNaGuIsC&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=30TuJNaGuIsC&printsec=frontcover&img=1&zoom=1&source=gbs_api";FALSE;FALSE
"457";"Chair de la terre, œil de l'eau--";"IRD Editions";"1995";"Paysages et paysans merina sont au cœur d'une géographie intimiste des campagnes malgaches. Le paysage de ces hautes terres tropicales s'articule sur deux unités : la colline à fine pellicule de sols (la "" chair de la terre "") et le bas-fond organisé autour de l'eau ("" l'œil de l'eau ""). Collines et bas-fonds sont perçus et interprétés par les paysans qui les valorisent et n'hésitent pas à les remodeler. La mosaïque rurale de l'Imerina est illustrée par les exemples de trois petits pays situés à faible distance de la capitale Tananarive. Leur personnalité résulte de combinaisons entre héritages historiques et permanences écologiques. Leur ruralité s'enrichit également de liaisons avec la grande ville qui suscitent de nouvelles activités. Chaque petit pays s'inscrit dans une dynamique sociale qui s'enracine dans le passé. A partir de ces histoires particulières, la crise des années quatre-vingt a joué un rôle d'accélérateur pour l'invention de solutions locales (eucalyptus, ananas, élevage laitier). La quête quotidienne de numéraire entame la production rizicole, fondement de l'alimentation. Contexte naturel, histoire des lieux et ruralité des sociétés construisent une identité merina que des initiatives paysannes ne cessent de recomposer. Le développement rural ne réussira pas en dehors de ces dynamiques locales, atout et gage d'espoir.";370;"BOOK";"Agricultural systems";"NOT_MATURE";FALSE;"0.1.0.0.preview.1";"en";"http://books.google.fr/books?id=gtiRUbptBMYC&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=457&source=gbs_api";"http://books.google.fr/books?id=gtiRUbptBMYC&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Chair_de_la_terre_%C5%93il_de_l_eau.html?hl=&id=gtiRUbptBMYC";"paysanneries et recompositions de campagnes en Imerina, Madagascar";"Hervé Rakoto-Ramiarantsoa";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=gtiRUbptBMYC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=gtiRUbptBMYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"458";"Bulletin de la Société agricole, scientifique & littéraire des Pyrénées-Orientales. ...";NA;"1860";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"full-1.0.0";"fr";"http://books.google.fr/books?id=GdcXAAAAYAAJ&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=458&source=gbs_api";"https://play.google.com/store/books/details?id=GdcXAAAAYAAJ&source=gbs_api";"https://market.android.com/details?id=book-GdcXAAAAYAAJ";NA;"Société agricole, scientifique & littéraire des Pyrénées-Orientales,Pierre Vital,Joseph Calmette";1;1;FALSE;TRUE;"http://books.google.com/books/content?id=GdcXAAAAYAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=GdcXAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"459";"Bibliothèque universelle, des sciences, belleslettres et arts";NA;"1829";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.1.2.0.full.1";"fr";"http://books.google.fr/books?id=6xxGAAAAYAAJ&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=459&source=gbs_api";"https://play.google.com/store/books/details?id=6xxGAAAAYAAJ&source=gbs_api";"https://market.android.com/details?id=book-6xxGAAAAYAAJ";"Agriculture";"";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=6xxGAAAAYAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=6xxGAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"460";"Rapports, communications et procès-verbaux";NA;"1931*";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=E0xEAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=460&source=gbs_api";"http://books.google.fr/books?id=E0xEAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Rapports_communications_et_proc%C3%A8s_verba.html?hl=&id=E0xEAAAAYAAJ";NA;"Congrès international d'agriculture. 15th";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"461";"Nouveau cours complet d'agriculture théorique et pratique, contenant la grande et la petite culture, l'économie rurale et domestique, la médecine vétérinaire, etc., ou Dictionnaire raisonné et universel d'agriculture";NA;"1822";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"1.1.1.0.full.1";"fr";"http://books.google.fr/books?id=USlEAAAAYAAJ&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=461&source=gbs_api";"https://play.google.com/store/books/details?id=USlEAAAAYAAJ&source=gbs_api";"https://market.android.com/details?id=book-USlEAAAAYAAJ";NA;"";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=USlEAAAAYAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=USlEAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"462";"Le menage universel de la ville et des champs, et le jardinier accomodez au goût du tems";NA;"1720";NA;416;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.1.1.0.full.1";"fr";"http://books.google.fr/books?id=AF5AAAAAcAAJ&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=462&source=gbs_api";"https://play.google.com/store/books/details?id=AF5AAAAAcAAJ&source=gbs_api";"https://market.android.com/details?id=book-AF5AAAAAcAAJ";"ou la maniere facile d'aprêter tout ce qui est necessaire pour l'usage de la vie, & de cultiver parfaitement les jardins fruitiers, potagers, & à fleurs : avec un traité de la chasse & de la pêche";"Louis Liger";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=AF5AAAAAcAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=AF5AAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"463";"La Réunion (1882-1960), histoire économique";"L'Harmattan";"2008";"La dénonciation par l'Angleterre de l'accord de 1861 autorisant le libre recrutement d'engagés en Inde déclencha, à partir de 1882, une crise de main-d'œuvre qui obligea planteurs et sucriers de La Réunion à transformer l'organisation sociale de la production en remplaçant le salariat contraint par le colonage. Cette stratégie permit de fixer dans l'île une partie des engagés, mais non d'atténuer la pénurie de bras. La crise, amorcée en 1865, se poursuivit donc jusqu'en 1914. Entre 1914 et 1945, l'économie locale subit les contrecoups des conflits militaires et de la crise de 1929. Les conséquences majeures furent la restructuration du secteur sucrier, la résurgence, puis la disparition du salariat contraint et l'anéantissement des plantations de canne pendant la Seconde Guerre mondiale. A partir de la départementalisation (1946), la stratégie économique déployée à La Réunion consista à reconstituer le secteur sucrier et à stimuler sa croissance. En dépit de certains progrès sociaux, les résultats en termes de développement furent décevants. C'est pourquoi La Réunion continue de présenter toutes les caractéristiques du sous-développement en 1960. Le présent essai forme la suite de la Contribution à l'histoire économique de l'Ile de La Réunion (1642-1848) et de l'Histoire économique de l'Ile de La Réunion (1849-1881) publiés par l'Harmattan.";367;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.3.0.0.preview.1";"fr";"http://books.google.fr/books?id=-wfK7IicR80C&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=463&source=gbs_api";"http://books.google.fr/books?id=-wfK7IicR80C&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/La_R%C3%A9union_1882_1960_histoire_%C3%A9conomiq.html?hl=&id=-wfK7IicR80C";"colonage, salariat et sous-développement";"Hai Quang Ho";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=-wfK7IicR80C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=-wfK7IicR80C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"464";"Les campagnes limousines du XIVe au XVIe siècle";"Publications de la Sorbonne";"1996-01-01";NA;285;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.1.1.0.preview.1";"fr";"http://books.google.fr/books?id=HJo4s9i6f2UC&pg=PP1&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=464&source=gbs_api";"http://books.google.fr/books?id=HJo4s9i6f2UC&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_campagnes_limousines_du_XIVe_au_XVIe.html?hl=&id=HJo4s9i6f2UC";"originalité et limites d'une reconstruction rurale";"Jean Tricard";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=HJo4s9i6f2UC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=HJo4s9i6f2UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
