"","text","genre"
"457","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Paisiblement retiré à Meung-sur-Loire, le commissaire Maigret se laisse convaincre par un tout jeune homme, Jean Maura, de l'accompagner à New York. Maura s'inquiète pour son père, un homme d'affaires d'origine française, qui semble en proie à de graves soucis.Maigret va se trouver aux prises avec une ténébreuse affaire. Le jeune Maura disparaît inexplicablement. Bien des années plus tôt, Maura père a débarqué à New York avec un ami, Daumale, violoniste de son état. Qu'est-ce qui les a séparés ? Qu'est devenu l'enfant mis au monde par Jessie, à l'époque la maîtresse de Maura ? Un lourd secret expliquerait-il que l'homme d'affaires soit victime d'un chantage ?L'affaire sera élucidée, mais le commissaire, sur le bateau qui le ramène en France, se demandera ce qu'il est allé faire, au juste, dans la métropole américaine qui ne l'a guère emballé...     
    
  
  
  
  
  
  
  

  
  ","Policier"
"458","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Pour Curly John, son associé Andy était devenu « l'innommable », depuis ce jour de 1909 où il avait tenté de l'assassiner afin de posséder à lui seul le ranch de la Jument-Perdue, et les riches gisements de son sol.Mais voilà que, trente-huit ans plus tard, une lettre à demi effacée, découverte dans une malle ayant appartenu à un géologue, ébranle ses certitudes en désignant un autre coupable par une initiale. Et l'homme vieillissant va vouloir faire toute la lumière sur cet épisode qui a bouleversé sa vie...Georges Simenon nous entraîne ici loin de son univers habituel, vers l'Amérique brutale des pionniers et des aventuriers.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"459","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Un ours en peluche dans un lit d'enfant : c'est l'image qui vient à l'esprit du professeur Chabot, gynécologue réputé, en surprenant une jeune garde de nuit endormie dans sa clinique d'Auteuil. Et cet homme de quarante-neuf ans, las d'une existence harassante et d'une vie familiale qui n'est plus que routine, va laisser l'attendrissement se transformer en désir... Il apprend quelque temps plus tard que la jeune Emma, enceinte, congédiée de la clinique, s'est jetée dans la Seine. Est-ce pour cela qu'un inconnu entreprend de le surveiller et lui adresse des menaces de mort ? Pour le brillant médecin, envahi par la culpabilité, commence une descente aux enfers qui le mènera au pire... La profondeur psychologique et l'art du récit de Georges Simenon atteignent ici une intensité exceptionnelle.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"460","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Fini le temps paisible des touristes et des explorateurs de tombes. Dans l'Egypte d'obédience anglaise, les contrecoups de la Premiere Guerre mondiale se font durement sentir. L'agitation nationaliste s'étend, attisée par les agents de l'empire allemand, tandis que Constantinople préparerait, dit-on, une offensive sur le canal de Suez. L'archéologue Emerson, son épouse Amelia Peabody, leur fils Ramsès, et la belle Nefret vont être mêlés à de redoutables intrigues. Doivent-ils aider à l'arrestation de Wardani, chef du mouvement anti-anglais? Quel rôle joue Sethos, leur vieil et insaisissable ennemi, dans cette ambiance de complots et de soupçons ? Quant à l'anticonformiste et irrésistible Ramsès, ne prend-il pas beaucoup de risques en bravant le chauvinisme guerrier devenu de rigueur dans la communauté anglaise du Caire? Les nombreux lecteurs qui ont plébiscité La Déesse Hippopotame et Un crocodile sur un banc de sable ne seront pas déçus avec ce nouveau roman où Elizabeth Peters marie délicieusement le mystère, l'aventure exotique et l'humour.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"461","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           A Kingsmarkham, des jeunes filles disparaissent mystérieusement puis réapparaissent quelques jours plus tard. Droguées, elles ne peuvent donner aucune indication précise sur leur détention. Dans cette atmosphère d’angoisse générale, un détenu condamné pour pédophilie est remis en liberté, ce qui ne fait qu’accroître l’inquiétude des habitants de Kingsmarkham.Responsable de ces deux affaires, Wexford enquête dans la cité où s’est installé le pédophile et où habite l’une des jeunes filles enlevées. Très vite, les événements prennent un tour dramatique, et deux meurtres successifs sont commis…     
    
  
  
  
  
  
  
  

  
  ","Policier"
"462","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Rien de suspect dans le décès nocturne de Jasmine Dent, une voisine de l'inspecteur Duncan Kincaid, atteinte d'un cancer incurable. Rien de suspect, mais un fait troublant : la mort ne semble pas l'avoir frappée dans son sommeil. Et la défunte avait envisagé de s'euthanasier... Du coup, le policier demande une autopsie, qui provoque une surprise de taille.Et c'est tout le passé de Jasmine que va devoir explorer Kincaid, accompagné de sa fidèle collaboratrice Gemma James, mettant au jour le drame secret qui, à des années de distance, expliquera le destin de la morte.Des milliers de lecteurs ont déjà apprécié la finesse psychologique et la qualité d'écriture qui placent Deborah Crombie au premier rang des auteurs de romans policiers d'aujourd'hui.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"463","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Un été torride frappe le Yorkshire. Asséché, le lac artificiel révèle les ruines du village englouti de Hobb's End. C'est là que le jeune Adam, un gamin du voisinage, fasciné par ce fantastique domaine d'aventure, fait une découverte macabre : les os d'une main humaine, recouverts d'une croûte terreuse, humide et noire…Comment mettre un nom sur ces restes ? Qui a été inhumé ainsi, à la hâte, dans la remise d'une maison ? Comment reconstituer le drame ignoré de tous qui s'est déroulé à Hobb's End alors que la guerre brassait les populations, amenant au village des réfugiés de Londres bombardé et des soldats américains ?Un défi pour Alan Banks, le policier mis sur la touche pour insubordination, et chargé de cette affaire à l'évidence inextricable. Peu à peu, cependant, les archives locales vont livrer leurs secrets, les mémoires des survivants se délier, et le destin tragique de Gloria émerger de l'oubli dans le décor hallucinant du village fantôme.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"464","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Belle, ambitieuse, troublante : Annabelle William, riche héritière d’une compagnie d’importation de thé, inspirait des sentiments forts. La passion certainement, mais aussi la haine et la jalousie. En tout cas, son indéniable charme lui aura coûté la vie. Lorsque Duncan Kincaid, le superintendant de Scotland Yard, et sa fidèle assistante Gemma James découvrent son corps glacé dans un parc de l’East End de Londres, ils ne soupçonnent pas que l’enquête sur ce cadavre exquis va les mener si loin. La charmante lady entretenait en effet le mystère, surtout auprès de ceux qu’elle aimait : son fiancé upper-class ; un musicien de rue qui l’a vue pour la dernière fois ; la sœur de son ex-mari qui cherche à se venger ; et même son propre père : la liste des suspects est donc longue. Cette sombre affaire puise ses racines dans un lointain passé et les ressentiments que Duncan et Gemma croyaient enterrés depuis longtemps n’ont rien perdu de leur pouvoir. A commencer par celui de tuer.Elégance et raffinement pour un roman noir de première classe : avec la rapidité et la passion d’une Patricia MacDonald, Deborah Crombie réussit un thriller haletant qui la propulse dans le cercle très fermé des grandes dames du suspense anglo-saxon.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"465","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Ils sont beaux, jeunes et viennent de se rencontrer. Leur histoire d'amour pourrait être idyllique, mais chacun d'eux cache de dangereuses blessures.Teddy Brex n'a reçu dans son enfance aucun amour. Il a appris qu'il ne fallait pas se fier aux êtres humains, et seules comptent pour lui les oeuvres d'art.Jusqu'au jour où il rencontre Francine, belle comme un tableau, sage comme une image, et qui, à sept ans, a été témoin du meurtre de sa mère. Ces deux êtres traumatisés peuvent-ils s'aimer sans se détruire ?Dans ce roman superbe et inquiétant, Ruth Rendell dissèque avec une lucidité impitoyable les terribles conséquences des traumatismes de l'enfance.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"466","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Le Caire, 1903. Les Emerson vont-ils pouvoir pratiquer tranquillement leurs fouilles archéologiques ? Rien de moins sûr... Pour commencer, un message sibyllin enjoint à Emerson de ne pas s'approcher de la tombe 20-A. Mais où cette tombe est-elle située exactement ? Existe-t-elle même ? D'autres contretemps viennent perturber le début du travail. Un vieil ami, séjournant au Caire, semble être tombé sous la coupe d'une spirite, au grand désespoir de sa femme ; un colonel américain, qui a servi durant la guerre de Sécession et dont les épouses sont mortes dans des circonstances assez troubles, s'enquiert auprès d'Emerson d'un éventuel garde du corps pour sa fille Dolly, apparemment menacée d'on ne sait trop quel danger ; cette même Dolly s'amourache de Ramsès, le fils des Emerson, devenu un séduisant jeune homme ; et, pour couronner le tout, le célèbre couple d'archéologues découvre une momie pour le moins étrange... Ce n'est qu'après avoir élucidé bien des énigmes que les Emerson pourront poursuivre leurs fouilles.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"467","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Le 31 octobre, les sorcières s’envolent sur leur manche à balai : c’est Halloween, la fête du potiron.«Savez-vous que j’ai eu l’occasion d’assister à un vrai meurtre?» se vante Joyce, une fillette à la langue bien pendue, lors d’une soirée enfantine chez Mrs Drake… Elle en mourra.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"468","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           L'Aramis vogue entre Panama et Papeete. Parmi les passagers, le major Owen, parti à la recherche de René, fils et héritier de son ami Joe Hill, magnat de l'industrie cinématographique, récemment décédé.Et voici qu'au cours du voyage, Owen découvre un passager clandestin, à qui il vient en aide. Il s'agit en réalité d'une jeune femme, Lotte. Elle aussi souhaite retrouver René, désormais riche, et dont elle a naguère été la maîtresse. Ils décident de faire équipe. Mais c'est compter sans un repris de justice, lui aussi à bord du bateau, qui a surpris leur secret.Loin de ses décors coutumiers, quartiers de Paris ou province française, le grand romancier fait surgir sur une toile de fond exotique des personnages ambigus, dont les motivations ne sont pas forcément des plus nobles. Inquiétants, fascinants, ils nous entraînent sur leurs traces, et nous nous demandons à chaque page ce qu'ils cherchent...     
    
  
  
  
  
  
  
  

  
  ","Policier"
